Date,Open,High,Low,Close,Adj Close,Volume
2024-03-21,52.04,53,51.8,52.28,52.28,3155681
2024-03-20,54,54.2,52.5,52.76,52.76,4367822
2024-03-19,55.56,55.84,53.84,53.88,53.88,2943631.75
2024-03-18,55.88,55.9432,54.96,55.44,55.44,3045651.75
2024-03-15,56.4892,58.84,55.9,56.76,56.76,5613403.5
2024-03-14,53.88,57.8,53.56,55.64,55.64,7349643
2024-03-13,54.28,54.76,53.92,54.24,54.24,1880947.75
2024-03-12,55.92,56.68,54.34,54.52,54.52,3712529
2024-03-11,58.44,59.4452,56.78,57.32,57.32,2853645
2024-03-08,55.64,59.84,55.28,57.92,57.92,5088776.75
2024-03-07,55.52,57.16,55.44,56.44,56.44,2594468.75
2024-03-06,55.2,57.2,54.88,56.72,56.72,3620074.25
2024-03-05,54.8,58.18,54.7204,56.52,56.52,5452626.25
2024-03-04,54.16,54.6,53.96,54.28,54.28,1411754
2024-03-01,53.72,54.72,53.4,54.4,54.4,2654937.25
2024-02-29,54,55.48,53.96,54.24,54.24,2811154.5
2024-02-28,54.48,55.44,54.36,55,55,1864957.5
2024-02-27,54.48,54.76,54.016,54.12,54.12,1821719.25
2024-02-26,55.24,55.44,54.86,55.16,55.16,1720118.75
2024-02-23,56.876,57.28,55.64,55.72,55.72,2614667.5
2024-02-22,56.72,57.96,55.96,57.84,57.84,3068336.25
2024-02-21,59.7856,60.36,58.8,58.96,58.96,3775096.25
2024-02-20,58.48,60.96,58.2,59.48,59.48,4758036.25
2024-02-16,58.04,58.5,56.48,57.6,57.6,3162370
2024-02-15,57.6,58.86,57.22,57.68,57.68,3149385.75
2024-02-14,59,60.24,57.84,58.28,58.28,5570914.5
2024-02-13,59.16,65.24,58.64,61.32,61.32,7684854
2024-02-12,55.72,57.86,55.56,57.28,57.28,3088586
2024-02-09,55.44,56.28,55,56.08,56.08,1980340.75
2024-02-08,55.84,56.68,55.48,55.68,55.68,1803580.5
2024-02-07,55.68,56.48,55.6,56,56,2277708.75
2024-02-06,57.08,57.7572,56.12,56.2,56.2,2097598.75
2024-02-05,59.44,60.68,57.44,57.6,57.6,2795114.75
2024-02-02,59.76,60.44,58.86,59.96,59.96,2486263.75
2024-02-01,59.8,61.16,58.8,60.04,60.04,2881428.25
2024-01-31,57.72,61,57.56,60.52,60.52,5029555.25
2024-01-30,58.16,58.28,57.44,57.6,57.6,1854812
2024-01-29,58.16,59.216,57.96,58.36,58.36,2120953.5
2024-01-26,58.44,58.76,57.36,58.12,58.12,2106672.75
2024-01-25,57.68,58.68,57.36,58.44,58.44,2132107
2024-01-24,55.88,57.84,55.722,57.8,57.8,2860972.25
2024-01-23,57.24,57.4,56.28,56.32,56.32,1944683.75
2024-01-22,59.24,59.68,57.8,58,58,2473428.75
2024-01-19,60.32,60.7272,59.52,60,60,2722478.25
2024-01-18,62.16,63.6,61.28,61.56,61.56,2631123
2024-01-17,63.28,65.2,62.2,63.76,63.76,3771397.75
2024-01-16,60.8,62.68,60.04,61.44,61.44,3302598.25
2024-01-12,58.2,59.6,58.132,59.36,59.36,2455272.25
2024-01-11,57.88,60.56,57.72,58.4,58.4,3160666.5
2024-01-10,58.96,59.2,58.4,58.72,58.72,2050695.75
2024-01-09,61.32,61.44,59.2,59.36,59.36,1744884.75
2024-01-08,62.16,62.44,60,60.76,60.76,2247208.75
2024-01-05,63.72,63.8,61.6,62.2,62.2,3274178
2024-01-04,64.48,64.68,63.08,64.32,64.32,1841530.25
2024-01-03,63.26,65.4,62.32,64.4,64.4,3911765.5
2024-01-02,63.8,64.84,61.72,62.08,62.08,2972661.5
2023-12-29,61.96,63.6,61.52,62.08,62.08,2554112.25
2023-12-28,61.84,62.8,61.64,61.92,61.92,1554966.75
2023-12-27,64.24,64.24,62,62.08,62.08,1864561.5
2023-12-26,66.28,66.72,64.64,64.88,64.88,1090490.75
2023-12-22,67.88,69.32,66.44,66.44,66.44,2251371.25
2023-12-21,68.7328,70.3,67.52,68.24,68.24,2902076
2023-12-20,65.4,70.52,65,69.68,69.68,4580760.75
2023-12-19,65.2,65.84,64.8,65.68,65.68,1358437.75
2023-12-18,64.48,64.96,64.28,64.72,64.72,1500219.75
2023-12-15,62.84,64.8,62.44,64.56,64.56,2741844.75
2023-12-14,62.08,64.36,62.08,62.48,62.48,3836818.75
2023-12-13,63.2,64.2,62.45,62.84,62.84,3038443.5
2023-12-12,64.56,64.96,63.18,63.6,63.6,2386693.75
2023-12-11,66.76,66.96,65.34,65.48,65.48,1878210
2023-12-08,68.4,68.48,66.88,67,67,1759400.75
2023-12-07,68.64,69.38,68.48,69,69,1176946.5
2023-12-06,67.92,69.4,67.52,68.96,68.96,1591526.5
2023-12-05,69.4,69.56,68.52,68.64,68.64,1492032.5
2023-12-04,70.08,71.28,69,69.12,69.12,1879387.25
2023-12-01,68.8,69.16,68,68.92,68.92,2256025.5
2023-11-30,69.84,70.76,69,69.16,69.16,1757677.25
2023-11-29,68.56,70.56,68.48,70.24,70.24,1959372
2023-11-28,69.8,70.476,68.8,69.24,69.24,1716306.25
2023-11-27,70.32,70.36,69.72,70.16,70.16,1394408
